#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7
    0.184003    -69.7771    -80.0864     97.4174    -40.2175     135.835    -1966.46     4212.44    -153.696     4109.01    -1621.08    -2848.93    -1178.31     91.0698     30.0062     17.9315      23.908     14.2873     10.1862     99.2137     3.38769    0.927291
    0.189474    -68.3048    -79.5722     100.176    -39.7695     138.924    -2000.95     4276.61    -152.182     4176.63    -1650.97    -2911.58    -1211.24      92.343     30.3807     18.1452     24.2075     14.4575     10.3036     99.2422      3.5958    0.960975
    0.192178    -67.2292    -78.2185       101.5    -39.4848     140.401    -2016.17     4306.99    -151.148     4208.73     -1665.3    -2941.74    -1227.15     92.7841     30.5136     18.2203     24.3123     14.5174     10.3447     99.2457     3.69764    0.984765
    0.197368    -64.5216     -73.293     103.903     -38.851     143.079    -2041.44     4363.52    -148.742     4268.51    -1691.91    -2997.97    -1257.06     93.3217     30.6833     18.3197     24.4475     14.5966     10.4011     99.2503     3.89573     1.03875
    0.200716    -62.3543    -68.5056     105.379    -38.3971     144.716    -2055.39     4399.89    -146.963     4306.93    -1709.27    -3034.67    -1276.47     93.5104     30.7527      18.363     24.5028      14.631     10.4263      99.275     4.03716     1.07792
    0.205263    -59.0328    -60.5098     107.207    -37.7353     146.721    -2070.34      4446.1    -144.316      4355.6    -1731.51    -3081.96    -1301.76     93.5551     30.7899     18.3908     24.5324     14.6532     10.4436     99.2692     4.21831     1.12429
    0.209633    -55.6542     -51.923      108.78    -37.0769     148.423    -2081.98        4540     -141.64     4399.85    -1752.07    -3126.07    -1325.45     93.4489     30.7879     18.3978     24.5308     14.6589     10.4507     99.2468     4.39264     1.17141
    0.213158    -52.9741    -45.0242     109.955    -36.5525      149.68    -2091.33     4521.53    -139.489     4435.62    -1769.07    -3162.12    -1344.79     93.3453     30.7855     18.4042     24.5289     14.6639     10.4569      99.256     4.54905     1.21293
    0.218946    -49.0038    -35.0692     111.658    -35.7271     151.465    -2107.02     4574.16    -136.104     4491.17    -1795.49    -3218.77    -1375.36     93.1953     30.7879     18.4182     24.5307      14.675     10.4676     99.2543     4.79787     1.28065
    0.221053    -47.7541    -32.1124     112.209    -35.4454     152.028    -2112.82     4591.55    -134.959     4509.58     -1804.6    -3238.41    -1386.03     93.1705     30.7955     18.4266     24.5369     14.6817     10.4737     99.2391     4.88392     1.30304
